20.598 1.1907
20.89 1.1982
21.166 1.2051
21.713 1.2195
22.157 1.2318
22.236 1.2339
22.76 1.2483
23.261 1.2627
23.423 1.2676
23.756 1.2771
24.234 1.2915
24.687 1.3059
24.69 1.306
25.146 1.3203
25.588 1.3347
25.957 1.3469
26.028 1.3491
26.487 1.3635
26.955 1.3779
27.224 1.3859
27.452 1.3923
27.985 1.4067
28.49 1.4197
28.55 1.4212
29.161 1.4356
29.757 1.4491
29.796 1.45
30.465 1.4644
31.024 1.4762
31.147 1.4788
31.845 1.4932
32.291 1.5024
32.546 1.5076
33.248 1.522
33.557 1.5284
33.944 1.5364
34.627 1.5508
34.824 1.5551
35.299 1.5652
35.945 1.5796
36.091 1.583
36.576 1.594
37.177 1.6084
37.358 1.613
37.759 1.6228
38.312 1.6372
38.625 1.6459
38.838 1.6516
39.34 1.666
39.806 1.6805
39.891 1.6833
40.253 1.6949
40.668 1.7093
41.051 1.7237
41.158 1.728
41.416 1.7381
41.76 1.7525
42.084 1.7669
42.393 1.7813
42.425 1.7828
42.703 1.7957
43.012 1.8101
43.322 1.8245
43.641 1.8389
43.692 1.8412
43.978 1.8533
44.328 1.8677
44.69 1.8821
44.958 1.8924
45.068 1.8965
45.465 1.9109
45.872 1.9253
46.225 1.9375
46.29 1.9397
46.725 1.9542
47.167 1.9686
47.492 1.979
47.617 1.983
48.078 1.9974
48.542 2.0118
48.759 2.0185
49.013 2.0262
49.489 2.0406
49.965 2.055
50.025 2.0568
50.446 2.0694
50.924 2.0838
51.292 2.095
51.398 2.0982
51.864 2.1126
52.316 2.127
52.559 2.1351
52.753 2.1414
53.175 2.1558
53.583 2.1702
53.826 2.1791
53.981 2.1846
54.375 2.199
54.763 2.2134
