42.328 1.1763
42.425 1.1777
43.337 1.1907
43.692 1.1953
44.511 1.2051
44.958 1.2101
45.897 1.2195
46.225 1.2226
47.492 1.2332
47.585 1.2339
48.759 1.2423
49.807 1.2483
50.025 1.2496
51.292 1.2556
52.559 1.2604
53.274 1.2627
53.826 1.2645
55.092 1.2684
56.359 1.2721
57.626 1.2761
57.919 1.2771
58.893 1.2808
60.159 1.2862
61.299 1.2915
61.426 1.2922
62.693 1.2993
63.767 1.3059
63.96 1.3072
65.226 1.3169
65.635 1.3203
66.493 1.3283
67.116 1.3347
67.76 1.3419
68.364 1.3491
69.027 1.3575
69.475 1.3635
70.293 1.3749
70.503 1.3779
71.474 1.3923
71.56 1.3937
72.419 1.4067
72.827 1.4129
73.396 1.4212
74.094 1.431
74.43 1.4356
75.36 1.4479
75.526 1.45
76.627 1.4639
76.667 1.4644
77.825 1.4788
77.894 1.4797
78.976 1.4932
79.161 1.4955
80.109 1.5076
80.427 1.5117
81.222 1.522
81.694 1.5282
82.316 1.5364
82.961 1.545
83.4 1.5508
84.228 1.5619
84.482 1.5652
85.494 1.5786
85.574 1.5796
86.676 1.594
86.761 1.5951
87.782 1.6084
88.028 1.6117
88.881 1.6228
89.295 1.6284
89.962 1.6372
90.561 1.6454
91.018 1.6516
91.828 1.663
92.047 1.666
93.049 1.6805
93.095 1.6811
94.023 1.6949
94.362 1.6999
94.982 1.7093
95.628 1.719
95.937 1.7237
96.895 1.738
96.9 1.7381
97.879 1.7525
98.162 1.7566
98.89 1.7669
99.429 1.7744
99.931 1.7813
100.7 1.7917
100.99 1.7957
101.96 1.8089
102.05 1.8101
103.1 1.8245
103.23 1.8263
104.12 1.8389
104.5 1.8444
105.1 1.8533
105.76 1.8634
106.05 1.8677
106.95 1.8821
107.03 1.8835
107.79 1.8965
108.3 1.9056
108.59 1.9109
109.33 1.9253
109.56 1.9302
110.01 1.9397
110.64 1.9542
110.83 1.9588
111.21 1.9686
111.75 1.983
112.1 1.9927
112.26 1.9974
112.76 2.0118
113.24 2.0262
113.36 2.0299
113.71 2.0406
114.16 2.055
114.61 2.0694
114.63 2.07
115.05 2.0838
115.5 2.0982
115.9 2.1105
115.96 2.1126
116.43 2.127
116.93 2.1414
117.16 2.148
117.44 2.1558
117.99 2.1702
118.43 2.1811
118.57 2.1846
119.19 2.199
119.7 2.2098
119.87 2.2134
120.6 2.2279
120.96 2.2345
121.4 2.2423
122.23 2.2559
122.28 2.2567
123.24 2.2711
123.5 2.2747
