25.667 1.1907
25.957 1.1993
26.169 1.2051
26.698 1.2195
27.211 1.2339
27.224 1.2342
27.782 1.2483
28.312 1.2627
28.49 1.2678
28.849 1.2771
29.364 1.2915
29.757 1.3032
29.857 1.3059
30.377 1.3203
30.886 1.3347
31.024 1.3385
31.443 1.3491
32.021 1.3635
32.291 1.3701
32.64 1.3779
33.282 1.3923
33.557 1.3985
33.947 1.4067
34.616 1.4212
34.824 1.4256
35.3 1.4356
35.979 1.45
36.091 1.4523
36.679 1.4644
37.358 1.4784
37.377 1.4788
38.115 1.4932
38.625 1.5031
38.863 1.5076
39.637 1.522
39.891 1.5268
40.428 1.5364
41.158 1.5499
41.211 1.5508
42.011 1.5652
42.425 1.573
42.797 1.5796
43.566 1.594
43.692 1.5965
44.333 1.6084
44.958 1.6209
45.064 1.6228
45.785 1.6372
46.225 1.6468
46.463 1.6516
47.107 1.666
47.492 1.6755
47.705 1.6805
48.274 1.6949
48.759 1.708
48.806 1.7093
49.336 1.7237
49.839 1.7381
50.025 1.7436
50.342 1.7525
50.84 1.7669
51.292 1.7803
51.327 1.7813
51.829 1.7957
52.322 1.8101
52.559 1.8171
52.821 1.8245
53.323 1.8389
53.82 1.8533
53.826 1.8535
54.33 1.8677
54.833 1.8821
55.092 1.8896
55.338 1.8965
55.843 1.9109
56.339 1.9253
56.359 1.9259
56.843 1.9397
57.34 1.9542
57.626 1.9625
57.84 1.9686
58.345 1.983
58.847 1.9974
58.893 1.9987
59.361 2.0118
59.873 2.0262
60.159 2.0343
60.387 2.0406
60.906 2.055
61.417 2.0694
61.426 2.0696
61.939 2.0838
62.452 2.0982
62.693 2.1051
62.966 2.1126
63.479 2.127
63.96 2.1407
63.985 2.1414
64.498 2.1558
65.001 2.1702
65.226 2.1768
65.505 2.1846
66.007 2.199
66.493 2.2132
66.502 2.2134
67.007 2.2279
67.509 2.2423
67.76 2.2494
68.021 2.2567
68.544 2.2711
69.027 2.2842
69.077 2.2855
69.635 2.2999
70.203 2.3143
70.293 2.3165
70.801 2.3287
71.411 2.3431
71.56 2.3466
72.049 2.3575
72.699 2.3719
72.827 2.3747
73.373 2.3863
74.053 2.4007
74.094 2.4016
74.752 2.4151
75.36 2.4278
75.446 2.4295
76.146 2.4439
76.627 2.454
76.832 2.4583
77.505 2.4727
77.894 2.4813
78.15 2.4871
78.758 2.5016
79.161 2.5118
79.317 2.516
